Codigo	Descripcion	Precio Costo	Precio Venta	Precio Mayoreo	Inventario	Inv. Minimo	Departamento
7.50108E+12	Tinte Just Form Men Castaño Oscuro Cabello	$139.00	$139.00	$139.00	0	0	PERFUMERIA
7.50108E+12	Tinte Just Forman Negro	$139.00	$139.00	$139.00	0	0	PERFUMERIA
7.50108E+12	Tinte Just Formen Barba Y Bigote Castaño Oscuro	$139.00	$139.00	$139.00	0	0	PERFUMERIA
3.61423E+13	Tinte Koleston  Castaño Claro	$50.00	$50.00	$50.00	0	0	PERFUMERIA
3.61423E+12	Tinte Koleston Borgoña	$58.00	$58.00	$58.00	1	0	PERFUMERIA
3.61423E+12	Tinte Koleston Castalo Violeta Oscuro	$58.00	$58.00	$58.00	1	0	PERFUMERIA
3.61423E+12	Tinte Koleston Castaño Claro	$58.00	$58.00	$58.00	0	0	PERFUMERIA
3.61423E+12	Tinte Koleston Castaño Oscuro	$60.00	$60.00	$60.00	0	0	PERFUMERIA
7.50108E+12	Tinte Koleston Chocolate	$55.00	$55.00	$55.00	0	0	PERFUMERIA
3.61423E+12	Tinte Koleston Chocolate	$55.00	$55.00	$55.00	1	0	PERFUMERIA
3.61423E+12	Tinte Koleston Negro Azulado	$58.00	$58.00	$58.00	1	0	PERFUMERIA
7.50108E+12	Tinte Koleston Nuevo Negro	$60.00	$60.00	$60.00	0	0	PERFUMERIA
7.50113E+12	Tinte Mariposa Azul	$16.00	$16.00	$16.00	3	0	PERFUMERIA
7.50113E+12	Tinte Mariposa Azul Marino	$16.00	$16.00	$16.00	0	0	PERFUMERIA
7.50113E+12	Tinte Mariposa Azul Mezclilla	$13.00	$13.00	$13.00	0	0	PERFUMERIA
7.50113E+12	Tinte Mariposa Azul Mezclilla	$12.00	$12.00	$12.00	1	0	PERFUMERIA
7.50113E+12	Tinte Mariposa Cristal Negro	$15.00	$15.00	$15.00	0	0	PERFUMERIA
7.50113E+12	Tinte Mariposa En Polvvo Azul Marino	$12.00	$12.00	$12.00	0	0	PERFUMERIA
7.50113E+12	Tinte Mariposa Gris	$16.00	$16.00	$16.00	2	0	PERFUMERIA
7.50113E+12	Tinte Mariposa Negro	$16.00	$16.00	$16.00	0	0	PERFUMERIA
7.50113E+12	Tinte Mariposa Negro Mezclilla	$15.00	$15.00	$15.00	0	0	PERFUMERIA
7.50113E+12	Tinte Mariposa Rojo Claro	$16.00	$16.00	$16.00	0	0	PERFUMERIA
7.50113E+12	Tinte Mariposa Rojo Oscuro	$16.00	$16.00	$16.00	1	0	PERFUMERIA
7.50113E+12	Tinte Mariposa Verde	$16.00	$16.00	$16.00	2	0	PERFUMERIA
7.50113E+12	Tinte Martiposa Cafe Oscuro	$15.00	$15.00	$15.00	1	0	PERFUMERIA
7.50103E+12	Tinte Nutrise  Espresso	$49.00	$49.00	$49.00	1	0	PERFUMERIA
 TINTES NUTRISSE N	Tinte Nutrise Nuevos	$45.00	$45.00	$45.00	0	0	PERFUMERIA
7.50955E+12	Tinte Nutrise Promocion	$39.00	$39.00	$39.00	0	0	PERFUMERIA
7.50103E+12	Tinte Nutrisse  Negro Ebano	$49.00	$49.00	$49.00	1	0	PERFUMERIA
7.50103E+12	Tinte Nutrisse Castaño	$49.00	$49.00	$49.00	1	0	PERFUMERIA
7.50608E+12	Tinte Nutrisse Chocolate	$49.00	$49.00	$49.00	1	0	PERFUMERIA
 TINTE NUTRISSE	Tinte Nutrisse Diferentes Colores	$48.00	$48.00	$48.00	0	0	PERFUMERIA
7.50103E+12	Tinte Nutrisse Mora	$49.00	$49.00	$49.00	1	0	PERFUMERIA
7.59684E+11	Tintura De Yodo Solucion	$20.00	$20.00	$20.00	2	0	MATERIAL DE CURACION
4.01563E+12	Tiras Accu Chek Instant C/50	$350.00	$350.00	$350.00	4	0	MATERIAL DE CURACION
4.01563E+12	Tiras Accu-Chek Active	$365.00	$365.00	$365.00	1	0	MATERIAL DE CURACION
4.01563E+12	Tiras Accu-Chek Active	$250.00	$250.00	$250.00	1	0	MATERIAL DE CURACION
 TIRAS ACCU-CHECK	Tiras Accu-Chek Performance	$350.00	$350.00	$350.00	2	0	MATERIAL DE CURACION
4.01563E+12	Tiras Reactivas Accu-Check Performa	$420.00	$420.00	$420.00	2	0	MATERIAL DE CURACION
 TIRAS REACTIVAS INST	Tiras Reactivas Inst CON 50 TIRAS	$350.00	$350.00	$350.00	0	0	MATERIAL DE CURACION
 TIRAS REACTIVAS ONE 	Tiras Reactivas One Touch Con 10	$105.00	$105.00	$105.00	0	0	PERFUMERIA
7.5062E+12	Toalla Always  Noches Tranquilas C Alas	$26.00	$26.00	$26.00	6	0	PERFUMERIA
7.50631E+12	Toalla Always Noches Tranquilas	$65.00	$65.00	$65.00	2	0	PERFUMERIA
56100024798	Toalla Always NoctC8 Fl	$28.00	$28.00	$28.00	1	0	PERFUMERIA
7.50044E+12	Toalla Always Proteccion Toral Con Alas Con 10	$28.00	$28.00	$28.00	4	0	PERFUMERIA
56100663546	Toalla Always Protectores Diarios	$3.00	$30.00	$30.00	3	0	PERFUMERIA
 BLUY8YU88IKOY98UUIHO	Toalla Always Seca Con Alas	$28.00	$28.00	$28.00	0	0	PERFUMERIA
7.5062E+12	Toalla Always Ultrafina Con Alas	$42.00	$42.00	$42.00	0	0	PERFUMERIA
 TOALLA AMORE	Toalla Amore Sueltas C/alas	$2.00	$2.00	$2.00	0	0	PERFUMERIA
7.50194E+12	Toalla Kotex Maxi Con Alas	$30.00	$30.00	$30.00	3	0	PERFUMERIA
7.50194E+12	Toalla Kotex Naturela Extra Larga	$22.00	$22.00	$22.00	2	0	PERFUMERIA
7.50194E+12	Toalla Kotex Unica Con Alas Con 8	$15.00	$15.00	$15.00	0	0	PERFUMERIA
7.50194E+12	Toalla Kotex Unica Nocturna  Con 5 Toallas	$12.00	$12.00	$12.00	0	0	PERFUMERIA
7.50631E+12	Toalla Naturella 8 Con Alas	$18.00	$18.00	$18.00	0	0	PERFUMERIA
 TOALLA NATURELLA CON	Toalla Naturella Con Alas Suelta	$2.00	$2.00	$2.00	0	0	PERFUMERIA
7.5062E+12	Toalla Naturella Con Manzanilla Sin Alas	$15.00	$15.00	$15.00	4	0	PERFUMERIA
7.50044E+12	Toalla Naturella Nocturna Con 24	$50.00	$50.00	$50.00	0	0	PERFUMERIA
37000394976	Toalla Naturella Sn Alas C14	$25.00	$25.00	$25.00	0	0	PERFUMERIA
 TOALLA NATURELLA ULT	Toalla Naturella Ultra	$4.00	$4.00	$4.00	13	0	PERFUMERIA
7.50101E+12	Toalla Naturella Ultra Con 14 T	$42.00	$42.00	$42.00	0	0	PERFUMERIA
7.50044E+12	Toalla Naturellla Manzanilla Con Alas	$32.00	$32.00	$32.00	0	0	PERFUMERIA
7.5011E+12	Toalla Rigida Cargo	$16.00	$16.00	$16.00	0	0	PERFUMERIA
7.50102E+12	Toalla Saba Amore Sin Alas	$13.00	$13.00	$13.00	4	0	PERFUMERIA
7.50102E+12	Toalla Saba Buenas Noches 	$20.00	$20.00	$20.00	0	0	PERFUMERIA
7.50102E+12	Toalla Saba Buenas Noches Extra	$32.00	$32.00	$32.00	0	0	PERFUMERIA
7.50102E+12	Toalla Saba Confort C Alas 	$23.00	$23.00	$23.00	0	0	PERFUMERIA
 TOALLA SABA INTIMA	Toalla Saba Intima	$2.50	$2.50	$2.50	0	0	PERFUMERIA
7.50102E+12	Toalla Saba Intima C10	$25.00	$25.00	$25.00	0	0	PERFUMERIA
7.50102E+12	Toalla Saba Invisible Alas	$26.00	$26.00	$26.00	0	0	PERFUMERIA
7.50102E+12	Toalla Saba Invisible con Alas	$23.00	$23.00	$23.00	3	0	PERFUMERIA
7.50102E+12	Toalla Saba Nocturna C/Alas 	$32.00	$32.00	$32.00	0	0	PERFUMERIA
7.50102E+12	Toalla Saba Teens	$29.00	$29.00	$29.00	0	0	PERFUMERIA
7.50102E+12	Toalla Saba Teens  Con 10 T Con Alas	$29.00	$29.00	$29.00	0	0	PERFUMERIA
7.5014E+13	Toalla Saba Teens Con 10	$25.00	$25.00	$25.00	0	0	PERFUMERIA
7.50102E+12	Toalla Saba Teens Reg Con Alas 	$26.00	$26.00	$26.00	0	0	PERFUMERIA
7.50102E+12	Toalla Saba Things Nocturna	$35.00	$35.00	$35.00	3	0	PERFUMERIA
 TOALLA SABA ULTRAINV	Toalla Saba Ultrainv Suelta	$3.00	$3.00	$3.00	0	0	PERFUMERIA
7.50102E+12	Toalla Saba Ultrainvisible Con 14	$42.00	$42.00	$42.00	1	0	PERFUMERIA
7.50102E+12	Toalla Saba Ultrainvisible Nocturna	$35.00	$35.00	$35.00	0	0	PERFUMERIA
7.5063E+12	Toalla Sanitaria Always Con Alas	$25.00	$25.00	$25.00	0	0	PERFUMERIA
7.50102E+12	Toalla Sanitaria Saba Con 12 Con Alas	$35.00	$35.00	$35.00	0	0	PERFUMERIA
 TOALLA SUELTA NATURE	Toalla Suelta Naturela	$3.00	$3.00	$3.00	10	0	PERFUMERIA
7.50225E+12	Toalla Vitacilina Bebe	$30.00	$30.00	$30.00	0	0	BEBES
7.50631E+12	Toallas Aleays Ultrafina 	$26.00	$26.00	$26.00	0	0	PERFUMERIA
7.5062E+12	Toallas Always Cocturna C/Alas C/12	$35.00	$35.00	$35.00	0	0	PERFUMERIA
7.50044E+12	Toallas Always Noches Extras Largas C/22	$58.00	$58.00	$58.00	0	0	PERFUMERIA
7.5062E+12	Toallas Always Pinkce Proteccion Con Alas	$22.00	$22.00	$22.00	0	0	PERFUMERIA
7.5063E+12	Toallas Always Platinum 8 Con Alas	$30.00	$30.00	$30.00	0	0	PERFUMERIA
5610002479	Toallas Always Seca Extralargas	$23.00	$23.00	$23.00	0	0	PERFUMERIA
7.5062E+12	Toallas Always Ultrafina C/14	$49.00	$49.00	$49.00	0	0	PERFUMERIA
7.50631E+12	Toallas Always Ultrafina Con 10	$29.00	$29.00	$29.00	3	0	PERFUMERIA
7.50102E+12	Toallas Amore Saba C8	$16.00	$16.00	$16.00	2	0	PERFUMERIA
7.50102E+12	Toallas Kotex Free S C10	$15.00	$15.00	$15.00	0	0	PERFUMERIA
7.50194E+12	Toallas Kotex Maxi C/A 	$27.00	$27.00	$27.00	0	0	PERFUMERIA
7.50194E+12	Toallas Kotex Ultradelgada 	$22.00	$22.00	$22.00	0	0	PERFUMERIA
6.5024E+11	Toallas Lomecan Intimas	$40.00	$40.00	$40.00	1	0	PERFUMERIA
7.50044E+12	Toallas Naturelas Nocturna Extra Con 14	$38.00	$38.00	$38.00	2	0	PERFUMERIA
7.501E+12	Toallas Naturella CAlas C10	$20.00	$20.00	$20.00	0	0	PERFUMERIA
7.501E+12	Toallas Naturella Sin Alas C10	$20.00	$20.00	$20.00	2	0	PERFUMERIA
7.50102E+12	Toallas Saba Con 10sin Alas	$35.00	$35.00	$35.00	2	0	PERFUMERIA
7.50102E+12	Toallas Saba Confort CAl	$22.00	$22.00	$22.00	0	0	PERFUMERIA
7.50102E+12	Toallas Saba Confort Manzanilla Con 14 T Con Alas	$35.00	$35.00	$35.00	0	0	PERFUMERIA
7.50634E+12	Toallas Sanitarias Naturella Nocturna C/Alas C/8	$25.00	$25.00	$25.00	1	0	PERFUMERIA
 TOALITAS ASEPXIA	Toallitas Asepxia 2 En 1 C/10	$20.00	$20.00	$20.00	0	0	PERFUMERIA
6.5024E+11	Toallitas Asepxia C/25 	$42.00	$42.00	$42.00	0	0	PERFUMERIA
7.50222E+12	Toallitas Babybebe Con/120	$20.00	$20.00	$20.00	0	0	BEBES
7.50222E+12	Toallitas Babybebe Con/90	$16.00	$16.00	$16.00	0	0	BEBES
13117029383	Toallitas Chicolastic C/80	$23.00	$23.00	$23.00	0	0	PERFUMERIA
13117029253	Toallitas Chicolastic De 120 	$30.00	$30.00	$30.00	0	0	PERFUMERIA
7.50222E+12	Toallitas Desmaquillantes	$18.00	$18.00	$18.00	0	0	PERFUMERIA
3.60052E+12	Toallitas Desmaquillantes Loreal 	$98.00	$98.00	$98.00	1	0	PERFUMERIA
7.50194E+12	Toallitas Diapro 	$30.00	$30.00	$30.00	0	0	PERFUMERIA
7.50194E+12	Toallitas Diapro Con 42	$32.00	$32.00	$32.00	0	0	PERFUMERIA
7.50222E+12	Toallitas Doddys Azul	$27.00	$27.00	$27.00	0	0	BEBES
7.50222E+12	Toallitas Doddys Niño Con 50 Piezas	$19.00	$19.00	$19.00	1	0	BEBES
7.50222E+12	Toallitas Doddys Rosa	$27.00	$27.00	$27.00	2	0	BEBES
7.50222E+12	Toallitas Hipo	$20.00	$20.00	$20.00	0	0	PERFUMERIA
7.50194E+12	Toallitas Huggies Cuidado Relajante	$46.00	$46.00	$46.00	2	0	PERFUMERIA
7.50194E+12	Toallitas Huggies Relajante 80	$43.00	$43.00	$43.00	1	0	BEBES
7.50643E+12	Toallitas Huggies Supreme	$46.00	$46.00	$46.00	4	0	BEBES
7.50194E+12	Toallitas Hugguies Con/40	$23.00	$23.00	$23.00	0	0	BEBES
7.50194E+12	Toallitas Hugguies Cuidado Puro Con/80	$43.00	$43.00	$43.00	0	0	BEBES
7.50194E+12	Toallitas Humedas  Huggies Cuidado Natural	$44.00	$44.00	$44.00	4	0	BEBES
7.50194E+12	Toallitas Humedas Absorsec C/120	$25.00	$25.00	$25.00	0	0	BEBES
7.50194E+12	Toallitas Humedas Absorsec C/90	$20.00	$20.00	$20.00	0	0	BEBES
7.50222E+12	Toallitas Humedas Dup	$12.00	$12.00	$12.00	0	0	PERFUMERIA
7.50194E+12	Toallitas Humedas Huggies Cuidado Idratante Care C/80	$44.00	$44.00	$44.00	1	0	BEBES
7.50194E+12	Toallitas Humedas Suavelastic C/100	$42.00	$42.00	$42.00	0	0	BEBES
7.50194E+12	Toallitas Kleen Bebe Absorsec C/40	$15.00	$15.00	$15.00	0	0	PERFUMERIA
7.50194E+12	Toallitas Kotex Unika Con 10 Toallas	$22.00	$22.00	$22.00	3	0	PERFUMERIA
4.00581E+12	Toallitas Nivea 	$70.00	$70.00	$70.00	2	0	PERFUMERIA
37836040320	Toallitas Ricitos Oro Avena Miel	$22.00	$22.00	$22.00	0	0	PERFUMERIA
7.50194E+12	Toallitas Suavelastic 70	$30.00	$30.00	$30.00	0	0	BEBES
7.50194E+12	Toallitas Suavelastic Max C 50	$29.00	$29.00	$29.00	0	0	BEBES
7.50225E+12	Toallitas Vitacilina 80pzs	$33.00	$33.00	$33.00	0	0	PERFUMERIA
7.5062E+12	Toalllas Naturella Nocturna C/14	$39.00	$39.00	$39.00	0	0	PERFUMERIA
7.80083E+11	Tobramicina Oftalmica	$50.00	$50.00	$50.00	1	0	GENERICOS
75050740	Tobramicina Sol Oft 15ml	$70.00	$70.00	$70.00	0	0	GENERICOS
7.50109E+12	Topron Tabletas 400 Mg	$92.00	$92.00	$92.00	0	0	PATENTE
 TOSTITOS 	Tostitos	$10.00	$10.00	$10.00	1	0	VENTA LIBRE
 TRAMADOL CON PARACE	Tramadol Con Paracetamol	$6.00	$6.00	$6.00	14	0	PASTILLAS SUELTAS
7.50135E+12	Tramadol Inyectable	$80.00	$80.00	$80.00	0	0	GENERICOS
7.50184E+12	Tramadol Tab 50	$60.00	$60.00	$60.00	0	0	GENERICOS
7.50135E+12	"Tramadol, Paracetamol Tab 37.5mg/325mg"	$85.00	$85.00	$85.00	1	0	GENERICOS
 TRANSFER DE COLOR ME	Transfer De Color Por Metro	$18.00	$18.00	$18.00	40	0	PAPELERIA
6.5024E+11	Tratamiento Capilar Fermodyl	$52.00	$52.00	$52.00	0	0	PERFUMERIA
 TREDA SUELTA	Treda Suelta	$8.00	$8.00	$8.00	28	0	PASTILLAS SUELTAS
7.50107E+12	Treda Suspension	$118.00	$118.00	$118.00	0	0	PATENTE
7.50107E+12	Treda Suspension	$125.00	$125.00	$125.00	0	0	PATENTE
7.50107E+12	Treda Tab	$144.00	$144.00	$144.00	1	0	PATENTE
7.50107E+12	Treda Tab Con 10 Tab	$65.00	$65.00	$65.00	0	0	PATENTE
7.50184E+12	Tretinoina Crema Queratal	$60.00	$60.00	$60.00	1	0	GENERICOS
7.50187E+12	Trexen Duo Ovulos	$345.00	$345.00	$345.00	0	0	PATENTE
7.50119E+12	Trexol Capsula	$198.00	$198.00	$198.00	0	0	PATENTE
7.50154E+12	Tribedoce Compuesto Iny	$98.00	$98.00	$98.00	0	0	GENERICOS
7.50154E+12	Tribedoce Compuesto Tab	$60.00	$60.00	$60.00	0	0	GENERICOS
7.50154E+12	Tribedoce DX	$110.00	$110.00	$110.00	23	0	GENERICOS
7.50154E+12	Tribedoce Iny 	$85.00	$85.00	$85.00	0	0	GENERICOS
7.50154E+12	Tribedoce Tabletas	$45.00	$45.00	$45.00	0	0	GENERICOS
 TRIDENT TWIST	Triden Twist Y Extracare	$10.00	$10.00	$10.00	12	0	VENTA LIBRE
 TRIDEN	Trident  De Paquete 	$7.00	$7.00	$7.00	35	0	VENTA LIBRE
 TRIDENT	Trident Freshmix	$14.00	$14.00	$14.00	12	0	VENTA LIBRE
7.50183E+12	Trimebutina Susp Espabión	$55.00	$55.00	$55.00	1	0	GENERICOS
7.50184E+12	Trimebutina Tabletas	$65.00	$65.00	$65.00	0	0	GENERICOS
7.50119E+12	Trimetilfloroglucinol Con Floroglucinol	$98.00	$98.00	$98.00	0	0	GENERICOS
7.503E+12	Trimetropim Con Sulfametoxazol 80/400 Mg	$30.00	$30.00	$30.00	2	0	GENERICOS
7.502E+12	Trimetropim Con Sulfametoxazol Suspension	$42.00	$42.00	$42.00	0	0	GENERICOS
7.503E+12	Trimetropim Sulfametoxazol Susp	$40.00	$40.00	$40.00	1	0	GENERICOS
7.50134E+12	Trimetropim-Sulfametoxazol Suspension 	$35.00	$35.00	$35.00	1	0	GENERICOS
7.503E+12	Trimetroprim/Sulfametoxazol Tab 800/160 mg	$45.00	$45.00	$45.00	0	0	GENERICOS
7.50108E+12	Trimetroprima Y Sulfametaxazol Tab 400/80 Mg	$30.00	$30.00	$30.00	0	0	GENERICOS
 TRIMEBUTINA TAB	Trimetubina Tabletas Patente	$6.00	$6.00	$6.00	0	0	GENERICOS
7.50112E+12	Trimexazol Sol Inyectable 160mg/800mg	$195.00	$195.00	$195.00	0	0	PATENTE
7.5013E+12	Trivisol Pediatrico 	$169.00	$169.00	$169.00	0	0	PATENTE
7.50221E+12	Trixona 1 Gr Im	$80.00	$80.00	$80.00	1	0	GENERICOS
 TROCISCOS DE TERRA	Trociscos De Terramicina Suetos	$8.00	$8.00	$8.00	0	0	PASTILLAS SUELTAS
7.50109E+12	Troferit Jarabe	$125.00	$125.00	$125.00	0	0	PATENTE
7.50109E+12	Troferit Tabletas	$105.00	$105.00	$105.00	0	0	PATENTE
41420040993	Trolli Gomitas	$2.00	$2.00	$2.00	0	0	VENTA LIBRE
7.50109E+12	Tropon Suspension	$107.00	$107.00	$107.00	0	0	PATENTE
7.50129E+12	Trosiscos De Terramicina C 24	$160.00	$160.00	$160.00	0	0	PATENTE
6.5024E+11	Tukaliv Capsulas	$81.00	$81.00	$81.00	0	0	PATENTE
 TUKALIV CAP	Tukaliv Capsulas Suelta	$5.00	$5.00	$5.00	2	0	PASTILLAS SUELTAS
6.5024E+11	Tukeli Jarabe	$130.00	$130.00	$130.00	0	0	PATENTE
6.5024E+11	Tukol D Adulto Miel	$92.00	$92.00	$92.00	1	0	PATENTE
6.5024E+11	Tukol D Jarabe Adulto	$79.00	$79.00	$79.00	0	0	PATENTE
6.5024E+11	Tukol Infantil	$79.00	$79.00	$79.00	1	0	PATENTE
6.5024E+11	Tukol Infantil Miel Jarabe	$98.00	$98.00	$98.00	0	0	PATENTE
6.5024E+11	Tukol-D Diabetes	$89.00	$89.00	$89.00	0	0	PATENTE
7.502E+12	Tukson Jarabe	$40.00	$40.00	$40.00	0	0	GENERICOS
7.50107E+12	Tums Extra	$0.00	$23.00	$23.00	0	0	PATENTE
7.50134E+12	Tusilen Jarabe Adulto Fm1	$65.00	$65.00	$65.00	0	0	GENERICOS
7.50134E+12	Tusilen Pediatrico fm1	$60.00	$60.00	$60.00	1	0	GENERICOS
7.5011E+12	Tylenol Infantil Suspension	$105.00	$105.00	$105.00	0	0	PATENTE
7.50111E+12	Tylenol Tab	$32.00	$32.00	$32.00	0	0	PATENTE
7.5011E+12	Tylenol Tabletas Con 20	$61.00	$61.00	$61.00	0	0	PATENTE
7.5011E+12	Tylex Flu Infantil	$163.00	$163.00	$163.00	0	0	PATENTE
7.5011E+12	Tylex Tab 750 Mg	$155.00	$155.00	$155.00	0	0	PATENTE
7.5011E+12	Tynelol Pediatrico	$48.00	$48.00	$48.00	0	0	PATENTE
 ULA ULA LISO CHICO	Ula Ula Liso Chico	$10.00	$10.00	$10.00	0	0	PAPELERIA
 ULA ULA LISO MED	Ula Ula Liso Mediano	$13.00	$13.00	$13.00	5	0	PAPELERIA
 ULA ULA METALICA GRA	Ula Ula Metalica Grande	$19.00	$19.00	$19.00	2	0	PAPELERIA
 ULA ULA METALICO CHI	Ula Ula Metalico Chico	$16.00	$16.00	$16.00	2	0	PAPELERIA
7.50184E+12	Ulgel Suspension	$65.00	$65.00	$65.00	1	0	GENERICOS
6.5024E+11	Ultra Bengue Gel	$75.00	$75.00	$75.00	0	0	PATENTE
6.5024E+11	Ultra Bengue Gel 35g	$75.00	$75.00	$75.00	1	0	PATENTE
7.50131E+12	Unamol Suspension	$210.00	$210.00	$210.00	0	0	PATENTE
6.5024E+11	Unesia 20g 	$75.00	$75.00	$75.00	0	0	PERFUMERIA
6.5024E+11	Unigastrozol 20 7 Cap	$62.00	$62.00	$62.00	0	0	PATENTE
6.5024E+11	Unigastrozol Capsulas 14	$108.00	$108.00	$108.00	0	0	PATENTE
 UPROSOL 	Uprosol 0.4	$365.00	$365.00	$365.00	0	0	PATENTE
7.50113E+12	Urtisin Tab	$113.00	$113.00	$113.00	0	0	PATENTE
 VALENTONES	VALENTONES	$22.00	$22.00	$22.00	2	0	VENTA LIBRE
 VALENTONES CHICOS	VALENTONES CHICOS	$12.00	$12.00	$12.00	0	0	VENTA LIBRE
 VASO CORNETO BRAWNIE	VASO CORNETO BRAWNIE	$26.00	$26.00	$26.00	10	0	VENTA LIBRE
7.501E+12	VICK JARABE CEREZA 120 ML	$98.00	$98.00	$98.00	1	0	PATENTE
7.59E+12	VICK JARABE MIEL 120 ML	$112.00	$112.00	$112.00	2	0	PATENTE
7.501E+12	VICK PYRENA 5 Sobres	$49.00	$49.00	$49.00	0	0	PATENTE
 VITALOE 	VITALOE	$14.00	$14.00	$14.00	23	0	VENTA LIBRE
 VIVE 100MORADO 	VIVE 100 MORADO	$14.00	$14.00	$14.00	0	0	VENTA LIBRE
 VIVE 100 VERDE GRAND	VIVE 100 VERDE GRANDE	$14.00	$14.00	$14.00	0	0	VENTA LIBRE
 VIVE CITRUS AMARILLO	VIVE CITRUS AMARILLO	$14.00	$14.00	$14.00	0	0	VENTA LIBRE
 VIVE VERDE CHICO	VIVE Verde CHICO	$12.00	$12.00	$12.00	38	0	VENTA LIBRE
7.80083E+11	VOLFENAC INY 2  AMPOYETAS	$48.00	$48.00	$48.00	3	0	GENERICOS
 VOLT	VOLT 	$18.00	$18.00	$18.00	28	0	VENTA LIBRE
7.50113E+12	VOTRIPAX -L Inyectable	$85.00	$85.00	$85.00	2	0	GENERICOS
 VUALA	VUALA	$14.00	$14.00	$14.00	0	0	VENTA LIBRE
7.50101E+12	Vagitrol Ovulos	$185.00	$185.00	$185.00	0	0	PATENTE
 VALGION TAB SULETAS	Valgion Tabletas Sueltas	$25.00	$25.00	$25.00	13	0	PASTILLAS SUELTAS
7.50113E+12	Vancomicina Inyectable	$250.00	$250.00	$250.00	3	0	PATENTE
7.50221E+12	Vanestrin Ovulos	$45.00	$45.00	$45.00	0	0	GENERICOS
7.50114E+13	Vantal Bucofaringeo Caducado	$196.00	$196.00	$196.00	1	0	PATENTE
7.50112E+12	Vantal Crema	$145.00	$145.00	$145.00	0	0	PATENTE
7.50044E+12	VapoRub Aroma  LIMON 	$65.00	$65.00	$65.00	0	0	PATENTE
7.59E+12	VapoRub Frasco 50g Caducados	$80.00	$80.00	$80.00	0	0	PERFUMERIA
75066857	Vapor Baby	$20.00	$20.00	$20.00	0	0	PERFUMERIA
7.59E+12	Vaporub 100 Gr	$139.00	$139.00	$139.00	2	0	PERFUMERIA
75916565	Vaporub Con 12 Gr	$22.00	$22.00	$22.00	12	0	PERFUMERIA
7.50101E+12	Vaporub Inhalador Caducado	$63.00	$63.00	$63.00	1	0	PERFUMERIA
7.50139E+12	Variton Tabletas	$395.00	$395.00	$395.00	0	0	PATENTE
 VASELINA	Vaselina 	$16.00	$16.00	$16.00	0	0	MATERIAL DE CURACION
7.59684E+11	Vaselina  Jaloma 30 Gr	$14.00	$14.00	$14.00	0	0	BEBES
7.50106E+12	Vaselina 215 G	$99.00	$99.00	$99.00	0	0	PERFUMERIA
7.50201E+12	Vaselina 60 Gr	$18.00	$18.00	$18.00	0	0	PERFUMERIA
7.50201E+12	Vaselina Blanca 90 Gr	$23.00	$23.00	$23.00	0	0	PERFUMERIA
7.59684E+11	Vaselina Blanca Jaloma 60g	$18.00	$18.00	$18.00	0	0	BEBES
7.71304E+12	Vaselina Fresh Aqua 110 Gr	$28.00	$28.00	$28.00	0	0	PERFUMERIA
7.71304E+12	Vaselina Fresh Aqua 220 Gr	$29.00	$29.00	$29.00	0	0	PERFUMERIA
7.71304E+12	Vaselina Fresh Aqua 60 Gr	$20.00	$20.00	$20.00	0	0	PERFUMERIA
7.59684E+11	Vaselina Jaloma 230 Gr	$28.00	$28.00	$28.00	0	0	PERFUMERIA
7.50106E+12	Vaselina Original 50 Gr	$26.00	$26.00	$26.00	0	0	PERFUMERIA
7.50106E+12	Vaseline Puro 100g	$42.00	$42.00	$42.00	2	0	PERFUMERIA
7.50103E+12	Vaso Clip Evenflo	$35.00	$35.00	$35.00	0	0	PERFUMERIA
7.50103E+12	Vaso Entrenador Evenflo	$42.00	$42.00	$42.00	0	0	BEBES
48526008896	Vaso Entrenador Nuby	$75.00	$75.00	$75.00	0	0	PERFUMERIA
 VASO MICHAS HOLANDA	Vaso Michas Holanda	$51.00	$51.00	$51.00	2	0	VENTA LIBRE
7.50146E+12	Vaso Recolector De Muestra	$8.00	$8.00	$8.00	46	0	MATERIAL DE CURACION
7.50103E+12	Vaso Ternura	$20.00	$20.00	$20.00	0	0	BEBES
 VASOS 	Vasos Desechables 	$1.00	$1.00	$1.00	23	0	VENTA LIBRE
7.50109E+12	Venalot Depot Tab	$429.00	$429.00	$429.00	0	0	PATENTE
7.5019E+11	Venastat Capsulas 	$238.00	$238.00	$238.00	0	0	PATENTE
7.503E+12	Venda 15 Cm	$18.00	$18.00	$18.00	3	0	MATERIAL DE CURACION
7.503E+12	Venda 20 Cm	$22.00	$22.00	$22.00	6	0	MATERIAL DE CURACION
6.65038E+12	Venda 7 Cm	$8.00	$8.00	$8.00	0	0	MATERIAL DE CURACION
7.503E+12	Venda 7.5 Cm	$10.00	$10.00	$10.00	2	0	MATERIAL DE CURACION
7.503E+12	Venda De 10 Cm 	$12.00	$12.00	$12.00	12	0	MATERIAL DE CURACION
7.29513E+11	Venda De 30 Cm	$30.00	$30.00	$30.00	5	0	PERFUMERIA
7.29513E+11	Venda De 30 Cm  Le Roy	$38.00	$38.00	$38.00	0	0	PERFUMERIA
7.503E+12	Venda De 5 Cm	$8.00	$8.00	$8.00	3	0	MATERIAL DE CURACION
7.50625E+12	Venda De 7.5 Cm De Compresion	$38.00	$38.00	$38.00	0	0	MATERIAL DE CURACION
7.50624E+11	Venda De Compresion 10 Cm	$45.00	$45.00	$45.00	0	0	MATERIAL DE CURACION
